order_id,date,product,category,region,sales_rep,quantity,unit_cost,unit_price,revenue,cost,profit
1341,2023-03-04,Monitor 24in,Electronics,South,Carol,5,180,380,1900,900,1000
1342,2023-03-04,Notebook Set,Stationery,East,Carol,1,5,18,18,5,13
1343,2023-03-04,Wireless Mouse,Electronics,West,Frank,6,15,35,210,90,120
1344,2023-03-05,Pen Pack,Stationery,West,Frank,6,3,12,72,18,54
1345,2023-03-05,Monitor 24in,Electronics,East,Alice,6,180,380,2280,1080,1200
1346,2023-03-05,Sticky Notes,Stationery,South,Eva,7,2,8,56,14,42
1347,2023-03-05,Standing Desk,Furniture,East,Frank,6,300,650,3900,1800,2100
1348,2023-03-05,Standing Desk,Furniture,West,Bob,5,300,650,3250,1500,1750
1349,2023-03-05,Sticky Notes,Stationery,North,Frank,8,2,8,64,16,48
1350,2023-03-06,Desk Lamp,Furniture,North,Alice,7,25,65,455,175,280
1351,2023-03-06,Keyboard Mech,Electronics,South,Alice,7,55,130,910,385,525
1352,2023-03-06,USB-C Hub,Electronics,West,Alice,10,20,55,550,200,350
1353,2023-03-06,USB-C Hub,Electronics,East,Carol,2,20,55,110,40,70
1354,2023-03-06,Pen Pack,Stationery,South,Frank,10,3,12,120,30,90
1355,2023-03-07,Notebook Set,Stationery,North,Eva,6,5,18,108,30,78
1356,2023-03-07,USB-C Hub,Electronics,East,Frank,9,20,55,495,180,315
1357,2023-03-07,Standing Desk,Furniture,North,Frank,4,300,650,2600,1200,1400
1358,2023-03-07,USB-C Hub,Electronics,North,Carol,8,20,55,440,160,280
1359,2023-03-07,Standing Desk,Furniture,East,Frank,8,300,650,5200,2400,2800
1360,2023-03-07,Monitor 24in,Electronics,North,David,4,180,380,1520,720,800
1361,2023-03-08,Sticky Notes,Stationery,East,Frank,8,2,8,64,16,48
1362,2023-03-08,Notebook Set,Stationery,East,Carol,2,5,18,36,10,26
1363,2023-03-08,USB-C Hub,Electronics,South,Alice,3,20,55,165,60,105
1364,2023-03-08,Office Chair,Furniture,West,Alice,3,150,320,960,450,510
1365,2023-03-09,Headphones,Electronics,South,Eva,10,60,150,1500,600,900
1366,2023-03-09,Wireless Mouse,Electronics,West,Eva,2,15,35,70,30,40
1367,2023-03-09,Pen Pack,Stationery,North,Bob,7,3,12,84,21,63
1368,2023-03-09,Notebook Set,Stationery,East,Bob,2,5,18,36,10,26
1369,2023-03-09,Headphones,Electronics,South,David,10,60,150,1500,600,900
1370,2023-03-10,Laptop Pro,Electronics,East,Bob,2,700,1200,2400,1400,1000
1371,2023-03-10,USB-C Hub,Electronics,South,Carol,6,20,55,330,120,210
1372,2023-03-10,Headphones,Electronics,East,Bob,5,60,150,750,300,450
1373,2023-03-10,Keyboard Mech,Electronics,East,Eva,9,55,130,1170,495,675
1374,2023-03-10,Headphones,Electronics,South,Eva,2,60,150,300,120,180
1375,2023-03-10,Desk Lamp,Furniture,East,Eva,3,25,65,195,75,120
1376,2023-03-10,Laptop Pro,Electronics,East,Frank,1,700,1200,1200,700,500
1377,2023-03-11,Desk Lamp,Furniture,North,David,7,25,65,455,175,280
1378,2023-03-11,Keyboard Mech,Electronics,East,David,9,55,130,1170,495,675
1379,2023-03-11,Office Chair,Furniture,North,Frank,7,150,320,2240,1050,1190
1380,2023-03-11,Laptop Pro,Electronics,West,David,3,700,1200,3600,2100,1500
1381,2023-03-12,Notebook Set,Stationery,East,Frank,10,5,18,180,50,130
1382,2023-03-12,Notebook Set,Stationery,East,Eva,7,5,18,126,35,91
1383,2023-03-12,Headphones,Electronics,West,Alice,2,60,150,300,120,180
1384,2023-03-12,Standing Desk,Furniture,North,Alice,8,300,650,5200,2400,2800
1385,2023-03-13,Pen Pack,Stationery,South,Carol,10,3,12,120,30,90
1386,2023-03-13,Desk Lamp,Furniture,South,David,6,25,65,390,150,240
1387,2023-03-13,Headphones,Electronics,East,David,8,60,150,1200,480,720
1388,2023-03-13,Laptop Pro,Electronics,West,Bob,2,700,1200,2400,1400,1000
1389,2023-03-13,Office Chair,Furniture,North,Carol,10,150,320,3200,1500,1700
1390,2023-03-14,Desk Lamp,Furniture,North,Alice,8,25,65,520,200,320
1391,2023-03-14,Pen Pack,Stationery,East,David,3,3,12,36,9,27
1392,2023-03-14,Notebook Set,Stationery,South,Carol,1,5,18,18,5,13
1393,2023-03-14,Headphones,Electronics,West,Eva,5,60,150,750,300,450
1394,2023-03-14,Standing Desk,Furniture,North,Bob,10,300,650,6500,3000,3500
1395,2023-03-14,Wireless Mouse,Electronics,East,Eva,7,15,35,245,105,140
1396,2023-03-15,USB-C Hub,Electronics,West,Eva,4,20,55,220,80,140
1397,2023-03-15,Laptop Pro,Electronics,East,David,1,700,1200,1200,700,500
1398,2023-03-15,Headphones,Electronics,South,Carol,8,60,150,1200,480,720
1399,2023-03-15,Desk Lamp,Furniture,East,Eva,6,25,65,390,150,240
1400,2023-03-15,Notebook Set,Stationery,West,Frank,9,5,18,162,45,117
1401,2023-03-16,Standing Desk,Furniture,East,Carol,8,300,650,5200,2400,2800
1402,2023-03-16,Keyboard Mech,Electronics,East,Frank,2,55,130,260,110,150
1403,2023-03-16,Sticky Notes,Stationery,East,Frank,1,2,8,8,2,6
1404,2023-03-16,Desk Lamp,Furniture,North,Eva,10,25,65,650,250,400
1405,2023-03-16,Monitor 24in,Electronics,West,Bob,3,180,380,1140,540,600
1406,2023-03-16,Keyboard Mech,Electronics,North,Bob,4,55,130,520,220,300
1407,2023-03-16,Laptop Pro,Electronics,South,David,8,700,1200,9600,5600,4000
1408,2023-03-17,Office Chair,Furniture,West,Frank,7,150,320,2240,1050,1190
1409,2023-03-17,Sticky Notes,Stationery,South,Eva,1,2,8,8,2,6
1410,2023-03-17,Notebook Set,Stationery,East,Bob,8,5,18,144,40,104
1411,2023-03-17,Monitor 24in,Electronics,East,Frank,9,180,380,3420,1620,1800
1412,2023-03-17,Sticky Notes,Stationery,South,Bob,5,2,8,40,10,30
1413,2023-03-17,Standing Desk,Furniture,East,Carol,9,300,650,5850,2700,3150
1414,2023-03-17,Sticky Notes,Stationery,West,Carol,4,2,8,32,8,24
1415,2023-03-17,Monitor 24in,Electronics,East,Carol,6,180,380,2280,1080,1200
1416,2023-03-18,Desk Lamp,Furniture,West,Carol,9,25,65,585,225,360
1417,2023-03-18,USB-C Hub,Electronics,North,Carol,5,20,55,275,100,175
1418,2023-03-18,Monitor 24in,Electronics,South,Bob,5,180,380,1900,900,1000
1419,2023-03-19,Standing Desk,Furniture,South,Alice,9,300,650,5850,2700,3150
1420,2023-03-19,Desk Lamp,Furniture,North,Frank,10,25,65,650,250,400
1421,2023-03-19,Headphones,Electronics,North,Alice,4,60,150,600,240,360
1422,2023-03-19,Pen Pack,Stationery,North,Frank,6,3,12,72,18,54
1423,2023-03-19,USB-C Hub,Electronics,South,David,1,20,55,55,20,35
1424,2023-03-19,Keyboard Mech,Electronics,South,Carol,8,55,130,1040,440,600
1425,2023-03-19,Notebook Set,Stationery,North,Frank,5,5,18,90,25,65
1426,2023-03-20,Office Chair,Furniture,North,Bob,9,150,320,2880,1350,1530
1427,2023-03-20,Pen Pack,Stationery,North,David,3,3,12,36,9,27
1428,2023-03-20,Monitor 24in,Electronics,East,Alice,3,180,380,1140,540,600
1429,2023-03-20,Laptop Pro,Electronics,North,Carol,5,700,1200,6000,3500,2500
1430,2023-03-20,Standing Desk,Furniture,West,Bob,8,300,650,5200,2400,2800
1431,2023-03-20,Headphones,Electronics,North,Carol,8,60,150,1200,480,720
1432,2023-03-20,USB-C Hub,Electronics,South,Alice,8,20,55,440,160,280
1433,2023-03-21,Notebook Set,Stationery,South,Bob,5,5,18,90,25,65
1434,2023-03-21,Desk Lamp,Furniture,East,Alice,7,25,65,455,175,280
1435,2023-03-21,Pen Pack,Stationery,South,David,2,3,12,24,6,18
1436,2023-03-21,Notebook Set,Stationery,,David,4,5,18,72,20,52
1437,2023-03-21,Office Chair,Furniture,East,Carol,8,150,320,2560,1200,1360
1438,2023-03-21,Desk Lamp,Furniture,,Frank,10,25,65,650,250,400
1439,2023-03-21,Notebook Set,Stationery,North,David,4,5,18,72,20,52
1440,2023-03-21,Standing Desk,Furniture,East,Frank,3,300,650,1950,900,1050
1441,2023-03-22,Keyboard Mech,Electronics,South,Bob,5,55,130,650,275,375
1442,2023-03-22,USB-C Hub,Electronics,East,David,8,20,55,440,160,280
1443,2023-03-22,Sticky Notes,Stationery,South,Bob,9,2,8,72,18,54
1444,2023-03-23,Desk Lamp,Furniture,East,Alice,2,25,65,130,50,80
1445,2023-03-23,Desk Lamp,Furniture,South,Eva,2,25,65,130,50,80
1446,2023-03-23,Headphones,Electronics,West,Alice,3,60,150,450,180,270
1447,2023-03-23,Keyboard Mech,Electronics,West,Alice,4,55,130,520,220,300
1448,2023-03-23,Headphones,Electronics,West,Bob,8,60,150,1200,480,720
1449,2023-03-23,Headphones,Electronics,North,Eva,7,60,150,1050,420,630
1450,2023-03-23,Monitor 24in,Electronics,West,Carol,5,180,380,1900,900,1000
1451,2023-03-23,Laptop Pro,Electronics,North,David,4,700,1200,4800,2800,2000
1452,2023-03-24,Sticky Notes,Stationery,North,Alice,2,2,8,16,4,12
1453,2023-03-24,Monitor 24in,Electronics,South,Bob,1,180,380,380,180,200
1454,2023-03-24,Keyboard Mech,Electronics,West,David,7,55,130,910,385,525
1455,2023-03-24,Pen Pack,Stationery,South,Frank,7,3,12,84,21,63
1456,2023-03-24,Notebook Set,Stationery,West,Eva,2,5,18,36,10,26
1457,2023-03-25,Sticky Notes,Stationery,North,Carol,4,2,8,32,8,24
1458,2023-03-25,Monitor 24in,Electronics,West,Bob,9,180,380,3420,1620,1800
1459,2023-03-25,Office Chair,Furniture,East,Bob,8,150,320,2560,1200,1360
1460,2023-03-25,Sticky Notes,Stationery,West,Eva,2,2,8,16,4,12
1461,2023-03-26,Office Chair,Furniture,North,David,4,150,320,1280,600,680
1462,2023-03-26,Desk Lamp,Furniture,North,David,1,25,65,65,25,40
1463,2023-03-26,Monitor 24in,Electronics,North,Bob,4,180,380,1520,720,800
1464,2023-03-27,Standing Desk,Furniture,East,Eva,4,300,650,2600,1200,1400
1465,2023-03-27,Desk Lamp,Furniture,South,Frank,6,25,65,390,150,240
1466,2023-03-27,Headphones,Electronics,East,Alice,4,60,150,600,240,360
1467,2023-03-27,Headphones,Electronics,South,Frank,10,60,150,1500,600,900
1468,2023-03-27,Keyboard Mech,Electronics,North,Carol,7,55,130,910,385,525
1469,2023-03-27,Keyboard Mech,Electronics,East,Frank,7,55,130,910,385,525
1470,2023-03-27,Pen Pack,Stationery,West,Bob,7,3,12,84,21,63
1471,2023-03-28,Monitor 24in,Electronics,East,Frank,4,180,380,1520,720,800
1472,2023-03-28,USB-C Hub,Electronics,West,David,8,20,55,440,160,280
1473,2023-03-28,Headphones,Electronics,South,Carol,9,60,150,1350,540,810
1474,2023-03-28,Office Chair,Furniture,West,Carol,6,150,320,1920,900,1020
1475,2023-03-28,Wireless Mouse,Electronics,South,Alice,9,15,35,315,135,180
1476,2023-03-28,Standing Desk,Furniture,North,Alice,7,300,650,4550,2100,2450
1477,2023-03-28,Office Chair,Furniture,South,David,10,150,320,3200,1500,1700
1478,2023-03-29,Notebook Set,Stationery,North,Bob,5,5,18,90,25,65
1479,2023-03-29,Office Chair,Furniture,West,Bob,2,150,320,640,300,340
1480,2023-03-29,Sticky Notes,Stationery,West,Bob,10,2,8,80,20,60
1481,2023-03-29,Headphones,Electronics,West,David,6,60,150,900,360,540
1482,2023-03-30,Keyboard Mech,Electronics,East,Eva,6,55,130,780,330,450
1483,2023-03-30,Monitor 24in,Electronics,West,Carol,8,180,380,3040,1440,1600
1484,2023-03-30,Office Chair,Furniture,North,Eva,6,150,320,1920,900,1020
1485,2023-03-30,Office Chair,Furniture,,Eva,3,150,320,960,450,510
1486,2023-03-30,Desk Lamp,Furniture,East,Bob,10,25,65,650,250,400
1487,2023-03-30,Office Chair,Furniture,South,David,6,150,320,1920,900,1020
1488,2023-03-30,Headphones,Electronics,West,Frank,6,60,150,900,360,540
1489,2023-03-31,Sticky Notes,Stationery,East,Bob,8,2,8,64,16,48
1490,2023-03-31,USB-C Hub,Electronics,North,Eva,9,20,55,495,180,315
1491,2023-03-31,Laptop Pro,Electronics,North,Alice,2,700,1200,2400,1400,1000
1492,2023-03-31,Pen Pack,Stationery,South,Alice,3,3,12,36,9,27
1493,2023-03-31,Sticky Notes,Stationery,,Eva,3,2,8,24,6,18
1494,2023-03-31,Monitor 24in,Electronics,West,Frank,6,180,380,2280,1080,1200
1495,2023-03-31,Monitor 24in,Electronics,,Eva,1,180,380,380,180,200
1496,2023-03-31,Pen Pack,Stationery,,Frank,1,3,12,12,3,9
1497,2023-04-01,Headphones,Electronics,,Frank,5,60,150,750,300,450
1498,2023-04-01,Keyboard Mech,Electronics,South,Alice,7,55,130,910,385,525
1499,2023-04-01,Wireless Mouse,Electronics,South,Eva,9,15,35,315,135,180
1500,2023-04-01,Headphones,Electronics,East,David,5,60,150,750,300,450
1501,2023-04-01,Wireless Mouse,Electronics,West,Eva,6,15,35,210,90,120
1502,2023-04-02,Sticky Notes,Stationery,North,Frank,4,2,8,32,8,24
1503,2023-04-02,Keyboard Mech,Electronics,West,David,1,55,130,130,55,75
1504,2023-04-02,Headphones,Electronics,North,Frank,8,60,150,1200,480,720
1505,2023-04-02,USB-C Hub,Electronics,West,Frank,2,20,55,110,40,70
1506,2023-04-03,Desk Lamp,Furniture,North,Bob,2,25,65,130,50,80
1507,2023-04-03,Office Chair,Furniture,North,Alice,10,150,320,3200,1500,1700
1508,2023-04-03,Keyboard Mech,Electronics,North,Bob,5,55,130,650,275,375
1509,2023-04-03,Notebook Set,Stationery,South,Frank,1,5,18,18,5,13
1510,2023-04-03,Pen Pack,Stationery,South,Eva,2,3,12,24,6,18
1511,2023-04-04,Keyboard Mech,Electronics,South,Frank,9,55,130,1170,495,675
1512,2023-04-04,Sticky Notes,Stationery,East,Alice,2,2,8,16,4,12
1513,2023-04-04,Wireless Mouse,Electronics,North,Carol,7,15,35,245,105,140
1514,2023-04-04,Desk Lamp,Furniture,West,Carol,10,25,65,650,250,400
1515,2023-04-04,Laptop Pro,Electronics,West,David,5,700,1200,6000,3500,2500
1516,2023-04-04,Office Chair,Furniture,West,David,6,150,320,1920,900,1020
1517,2023-04-05,Keyboard Mech,Electronics,North,Eva,10,55,130,1300,550,750
1518,2023-04-05,Standing Desk,Furniture,North,Carol,4,300,650,2600,1200,1400
1519,2023-04-05,USB-C Hub,Electronics,South,Frank,7,20,55,385,140,245
1520,2023-04-05,Pen Pack,Stationery,North,Alice,6,3,12,72,18,54
1521,2023-04-06,Monitor 24in,Electronics,North,Bob,6,180,380,2280,1080,1200
1522,2023-04-06,Wireless Mouse,Electronics,West,Alice,3,15,35,105,45,60
1523,2023-04-06,Laptop Pro,Electronics,North,Eva,2,700,1200,2400,1400,1000
1524,2023-04-06,Desk Lamp,Furniture,North,Carol,6,25,65,390,150,240
1525,2023-04-06,Pen Pack,Stationery,South,Eva,7,3,12,84,21,63
1526,2023-04-07,USB-C Hub,Electronics,East,Carol,7,20,55,385,140,245
1527,2023-04-07,Standing Desk,Furniture,South,David,8,300,650,5200,2400,2800
1528,2023-04-07,Standing Desk,Furniture,North,Carol,7,300,650,4550,2100,2450
1529,2023-04-07,Standing Desk,Furniture,West,Eva,4,300,650,2600,1200,1400
1530,2023-04-07,Desk Lamp,Furniture,South,Carol,4,25,65,260,100,160
1531,2023-04-07,Laptop Pro,Electronics,West,Carol,7,700,1200,8400,4900,3500
1532,2023-04-07,Monitor 24in,Electronics,South,Carol,6,180,380,2280,1080,1200
1533,2023-04-08,Desk Lamp,Furniture,South,David,4,25,65,260,100,160
1534,2023-04-08,Notebook Set,Stationery,West,Eva,5,5,18,90,25,65
1535,2023-04-08,Office Chair,Furniture,West,Carol,6,150,320,1920,900,1020
1536,2023-04-08,Wireless Mouse,Electronics,South,Frank,10,15,35,350,150,200
1537,2023-04-08,Headphones,Electronics,West,Frank,1,60,150,150,60,90
1538,2023-04-09,Monitor 24in,Electronics,North,David,5,180,380,1900,900,1000
1539,2023-04-09,Keyboard Mech,Electronics,East,Bob,8,55,130,1040,440,600
1540,2023-04-09,Standing Desk,Furniture,West,Alice,3,300,650,1950,900,1050
1541,2023-04-09,Monitor 24in,Electronics,West,Eva,10,180,380,3800,1800,2000
1542,2023-04-10,Sticky Notes,Stationery,East,Frank,7,2,8,56,14,42
1543,2023-04-10,Headphones,Electronics,North,Alice,10,60,150,1500,600,900
1544,2023-04-10,Office Chair,Furniture,North,Eva,6,150,320,1920,900,1020
1545,2023-04-10,Keyboard Mech,Electronics,East,David,7,55,130,910,385,525
1546,2023-04-10,Wireless Mouse,Electronics,South,Eva,1,15,35,35,15,20
1547,2023-04-10,Sticky Notes,Stationery,South,David,9,2,8,72,18,54
1548,2023-04-10,Notebook Set,Stationery,South,Carol,7,5,18,126,35,91
1549,2023-04-11,Monitor 24in,Electronics,North,Alice,2,180,380,760,360,400
1550,2023-04-11,Sticky Notes,Stationery,East,David,3,2,8,24,6,18
1551,2023-04-11,Office Chair,Furniture,West,Alice,9,150,320,2880,1350,1530
1552,2023-04-12,Sticky Notes,Stationery,East,Alice,8,2,8,64,16,48
1553,2023-04-12,Sticky Notes,Stationery,,Carol,2,2,8,16,4,12
1554,2023-04-12,Keyboard Mech,Electronics,South,Frank,2,55,130,260,110,150
1555,2023-04-12,Office Chair,Furniture,South,Carol,9,150,320,2880,1350,1530
1556,2023-04-12,Headphones,Electronics,South,David,7,60,150,1050,420,630
1557,2023-04-12,Keyboard Mech,Electronics,West,David,3,55,130,390,165,225
1558,2023-04-13,Sticky Notes,Stationery,West,Eva,10,2,8,80,20,60
1559,2023-04-13,Pen Pack,Stationery,,Bob,7,3,12,84,21,63
1560,2023-04-13,Office Chair,Furniture,North,Eva,5,150,320,1600,750,850
1561,2023-04-14,Headphones,Electronics,South,David,3,60,150,450,180,270
1562,2023-04-14,Wireless Mouse,Electronics,West,Eva,5,15,35,175,75,100
1563,2023-04-14,Keyboard Mech,Electronics,West,Eva,6,55,130,780,330,450
1564,2023-04-15,Notebook Set,Stationery,South,Frank,6,5,18,108,30,78
1565,2023-04-15,Sticky Notes,Stationery,North,Frank,5,2,8,40,10,30
1566,2023-04-15,USB-C Hub,Electronics,East,Alice,6,20,55,330,120,210
1567,2023-04-16,Notebook Set,Stationery,West,Eva,3,5,18,54,15,39
1568,2023-04-16,USB-C Hub,Electronics,South,David,10,20,55,550,200,350
1569,2023-04-16,Keyboard Mech,Electronics,South,Eva,9,55,130,1170,495,675
1570,2023-04-16,USB-C Hub,Electronics,South,Carol,8,20,55,440,160,280
1571,2023-04-17,Desk Lamp,Furniture,North,David,1,25,65,65,25,40
1572,2023-04-17,USB-C Hub,Electronics,West,David,4,20,55,220,80,140
1573,2023-04-17,Keyboard Mech,Electronics,West,David,8,55,130,1040,440,600
1574,2023-04-17,USB-C Hub,Electronics,South,Carol,2,20,55,110,40,70
1575,2023-04-17,Laptop Pro,Electronics,East,Bob,5,700,1200,6000,3500,2500
1576,2023-04-17,Monitor 24in,Electronics,West,Eva,10,180,380,3800,1800,2000
1577,2023-04-18,Wireless Mouse,Electronics,East,Eva,10,15,35,350,150,200
1578,2023-04-18,Laptop Pro,Electronics,West,Alice,8,700,1200,9600,5600,4000
1579,2023-04-18,Sticky Notes,Stationery,North,David,4,2,8,32,8,24
1580,2023-04-18,Standing Desk,Furniture,North,David,6,300,650,3900,1800,2100
1581,2023-04-18,Wireless Mouse,Electronics,East,Frank,4,15,35,140,60,80
1582,2023-04-18,Desk Lamp,Furniture,South,Bob,7,25,65,455,175,280
1583,2023-04-18,Office Chair,Furniture,East,Eva,1,150,320,320,150,170
1584,2023-04-19,USB-C Hub,Electronics,East,Carol,6,20,55,330,120,210
1585,2023-04-19,Desk Lamp,Furniture,North,Bob,5,25,65,325,125,200
1586,2023-04-19,Pen Pack,Stationery,South,Frank,1,3,12,12,3,9
1587,2023-04-19,USB-C Hub,Electronics,East,Bob,4,20,55,220,80,140
1588,2023-04-19,Keyboard Mech,Electronics,East,Frank,7,55,130,910,385,525
1589,2023-04-19,Pen Pack,Stationery,North,David,7,3,12,84,21,63
1590,2023-04-19,Headphones,Electronics,East,David,5,60,150,750,300,450
1591,2023-04-20,Notebook Set,Stationery,,Frank,10,5,18,180,50,130
1592,2023-04-20,Wireless Mouse,Electronics,East,Alice,8,15,35,280,120,160
1593,2023-04-20,Headphones,Electronics,West,Bob,7,60,150,1050,420,630
1594,2023-04-20,Monitor 24in,Electronics,East,Carol,5,180,380,1900,900,1000
1595,2023-04-20,Headphones,Electronics,West,Carol,10,60,150,1500,600,900
1596,2023-04-20,Keyboard Mech,Electronics,West,Alice,1,55,130,130,55,75
1597,2023-04-21,USB-C Hub,Electronics,West,Bob,8,20,55,440,160,280
1598,2023-04-21,Sticky Notes,Stationery,East,Bob,3,2,8,24,6,18
1599,2023-04-21,Standing Desk,Furniture,East,Alice,2,300,650,1300,600,700
1600,2023-04-22,Keyboard Mech,Electronics,East,Frank,3,55,130,390,165,225
1601,2023-04-22,Sticky Notes,Stationery,North,Frank,4,2,8,32,8,24
1602,2023-04-22,Wireless Mouse,Electronics,North,Bob,1,15,35,35,15,20
1603,2023-04-22,Desk Lamp,Furniture,West,Alice,4,25,65,260,100,160
1604,2023-04-22,Laptop Pro,Electronics,West,Frank,6,700,1200,7200,4200,3000
1605,2023-04-23,Monitor 24in,Electronics,North,Frank,2,180,380,760,360,400
1606,2023-04-23,Wireless Mouse,Electronics,East,Bob,2,15,35,70,30,40
1607,2023-04-23,Pen Pack,Stationery,South,Alice,3,3,12,36,9,27
1608,2023-04-23,Headphones,Electronics,,Frank,10,60,150,1500,600,900
1609,2023-04-24,Monitor 24in,Electronics,South,David,6,180,380,2280,1080,1200
1610,2023-04-24,Desk Lamp,Furniture,North,Alice,8,25,65,520,200,320
1611,2023-04-24,USB-C Hub,Electronics,West,Carol,2,20,55,110,40,70
1612,2023-04-24,Pen Pack,Stationery,South,Carol,6,3,12,72,18,54
1613,2023-04-25,Wireless Mouse,Electronics,East,Frank,4,15,35,140,60,80
1614,2023-04-25,Laptop Pro,Electronics,South,Frank,5,700,1200,6000,3500,2500
1615,2023-04-25,Pen Pack,Stationery,South,David,5,3,12,60,15,45
1616,2023-04-25,Pen Pack,Stationery,North,Eva,2,3,12,24,6,18
1617,2023-04-25,Laptop Pro,Electronics,South,David,6,700,1200,7200,4200,3000
1618,2023-04-25,Desk Lamp,Furniture,South,David,7,25,65,455,175,280
1619,2023-04-25,Wireless Mouse,Electronics,North,Carol,1,15,35,35,15,20
1620,2023-04-25,Office Chair,Furniture,West,Eva,1,150,320,320,150,170
1621,2023-04-26,Keyboard Mech,Electronics,West,Frank,9,55,130,1170,495,675
1622,2023-04-26,Pen Pack,Stationery,South,Carol,2,3,12,24,6,18
1623,2023-04-26,Wireless Mouse,Electronics,South,Bob,5,15,35,175,75,100
1624,2023-04-26,Headphones,Electronics,North,Carol,6,60,150,900,360,540
1625,2023-04-26,Sticky Notes,Stationery,South,Alice,7,2,8,56,14,42
1626,2023-04-27,Wireless Mouse,Electronics,North,Carol,7,15,35,245,105,140
1627,2023-04-27,Keyboard Mech,Electronics,South,Frank,3,55,130,390,165,225
1628,2023-04-27,Laptop Pro,Electronics,East,Eva,3,700,1200,3600,2100,1500
1629,2023-04-27,Headphones,Electronics,South,Frank,5,60,150,750,300,450
1630,2023-04-28,Sticky Notes,Stationery,North,Carol,2,2,8,16,4,12
